,idol,count
1962,イヤホンズ,2
1963,wake up girls!,2
1964,ミルキィホームズ,2
2995,anjiairi,2
4554,さっきの女の子,2
919,goodtears,2
2618,fleur,2
5273,kinki kids,2
4174,(出演順),2
2289,love☆cha,2
302,カントリー娘。,2
301,メロン記念日,2
786,ジュネスプリンセス,2
296,ひめキュン,2
791,i*cielring,2
792,gourdolls,2
3951,oa 春野さ子,2
759,必殺エモモモモ!!,2
2481,熊田佳奈絵,2
2777,6 わーすた,2
3695,アイドルカレッジ(team i),2
4400,レディ,2
3692,ルイフィン,2
808,ふぇす,2
3954,3,2
5275,gem、super☆girls、say-la、cheeky parade、愛乙女☆doll、luce twinkle wink☆、ready to kiss、わーすた。 #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,2
769,nijiiro★サーカス団,2
756,病ンドル,2
716,アリスインアリス,2
2299,one pixcel,2
319,vic:cess,2
4371,アイリス,2
318,市川乙女,2
5524,ひらがなけやき,2
315,星野亜里沙,2
727,楽遊アイドル部,2
731,photograph,2
733,bon-bon blanco,2
737,girl's horizon,2
2293,camouflage,2
5164,maisonbookgirl,2
748,チャーマンズ,2
305,太陽とシスコムーン,2
749,carya,2
3716,chisemiku,2
751,パツイチ☆モンスター teamパチ☆モン,2
753,虹の架け橋,2
3714,fruitpochette,2
6494,よよさん,2
2620,白星☆ウィクトーリア,2
4164,7 li-v-rave,2
3653,ルシャナ,2
4420,【ソロ編】,2
2786,chu☆lips,2
3663,マシュマロ3d+,2
861,青山☆聖ハチャメチャハイスクール,2
868,平野友里(ゆり丸),2
3969,高城れに,2
5369,ベボガ(虹コン黄組),2
4149,news,2
3652,こなもん,2
818,sol from gem,2
881,みにちあベアーズ,2
228,5predia,2
882,2代目happy少女,2
885,ミルキーベリー,2
224,1乃木坂46,2
897,中野風女シスターズ,2
6448,7絶叫する60度,2
902,旧bis,2
4419,うしろゆびさされ組,2
2268,ゆ,2
262,あっぱれ,2
3669,chu oh! dolly,2
2781,party rokets gt,2
3684,臼幡,2
824,mike☆mike,2
5545,crossfaith,2
3681,tiptoe,2
2274,yoani1年c組,2
3679,ぺいりんず,2
2487,pyuacco reloaded,2
3676,7 私立恵比寿中学,2
4413,全力,2
840,7ももいろクローバーz,2
841,8偶想drop,2
4414,空想モーメント,2
844,22/7,2
3672,2 sora tob sakana,2
2270,り,2
4416,ignition↑,2
3938,7、candy go!go!,2
3730,やみカン,2
4144,すこやか健康クラブ,2
2711,パスポ,2
5221,1絶対直球女子!プレイボールズ,2
4217,二丁魁,2
5410,v6,2
5216,3マジカルパンチライン,2
3816,bish(禁止事項なし),2
2651,プティパ-petit pas!-,2
2710,ザフーパーズ,2
575,べビレ,2
583,3代目konamon,2
417,pinkish,2
6620,3 saint sex,2
4301,かな。,2
3804,7フェアリーズ,2
594,メチャハイ,2
2448,じゅね,2
2449,煌めき☆アンフォレット,2
599,道重さゆみ,2
5254,ciào smiles,2
3824,kiss me chopitto,2
6642,鯱,2
322,桜川ひめこ,2
2401,志田サマー新井サマー,2
496,荒川優那,2
4256,way wave,2
4253,藤本美貴,2
3861,ワンピクセル,2
5235,ピンクダイヤモンド,2
3863,打越えり,2
2674,のーぷらん,2
5431,店ガール9:50,2
3844,budlab,2
2655,akbチーム8,2
473,2カラフルスクリーム,2
521,青学,2
2669,clip-clop,2
6652,devilanthem.,2
5225,5super☆girls,2
4229,7蜂蜜★皇帝,2
2657,angerme,2
420,tiptoe.,2
4207,3 bish,2
610,清水佐紀,2
611,嗣永桃子,2
2323,マジェスティックセブン,2
664,白井美彩,2
665,すずはらかのん,2
345,trysail,2
2744,1 モーニング娘。,2
669,girls horizon,2
338,きゃすみん,2
337,桜庭にいな,2
2750,7 こぶしファクトリー,2
2322,リーフシトロン,2
612,徳永千奈美,2
2320,はちみつロケット,2
2754,ミニモニ。,2
328,happy anniversary,2
700,j=j,2
6548,kis-my-ft2,2
2756,タンポポ,2
327,藤本朱莉,2
325,葉山あゆり,2
3761,comet,2
3762,lovelys!!!!,2
349,mc 松村沙友理 中田花奈,2
2464,みちのく仙台ori☆姫隊,2
613,須藤茉麻,2
614,夏焼雅,2
615,石村舞波,2
389,ラブチョピット~たかめ~,2
616,熊井友理奈,2
617,菅谷梨沙子,2
384,ぷちぱ,2
4198,工藤ちゃん,2
2356,しゃち,2
3787,偶ドロ,2
370,恵比寿☆マスカッツ,2
2729,テ,2
2461,inkeyoops,2
4552,ジョイバン,2
364,ちゃうちゃうわっちゃーズ,2
2462,青葉定禅寺学院,2
5189,中央通り,2
6447,6フィロソフィーのダンス,2
2677,せいら,2
1133,ロンブル,2
5601,1、私立恵比寿中学,2
110,ぱー研!,2
1028,はちぷり,2
1130,ケミカリ,2
4486,akb16期研究生,2
109,oz,2
102,6欅坂46,2
2169,2代目happy少女♪,2
1000,おはもきゅ,2
2540,乙銀,2
4056,g girls,2
97,1でんぱ組.inc,2
4102,サカサマ,2
4055,candy go go,2
1044,プリティグッド,2
5116,絶対直球少女!プレイボールズ,2
1132,ブルトリ,2
4078,nsd,2
4483,らじお女子,2
4023,survive-zero,2
5340,3アイドルネッサンス,2
118,愛須ばにら,2
119,ほんだみひろ,2
1015,はづきちーぬめるてぃーぬ,2
4089,新生ミニスカポリス,2
2829,ソロ(ユニットやってるけどソロでも。含)縛りだと?,2
1011,ニーヴ,2
2530,.,2
1009,ぶっ壊れ,2
4058,fine color,2
2167,ズ,2
4077,ラキア,2
4497,ユイドク,2
1116,neobreak,2
2541,ぱすこ,2
4097,河野万里奈,2
1096,クマリ,2
6346,九州女子翼,2
2854,木元のぞみ,2
5330,えび,2
2577,咲岡里奈,2
2551,5わーすた,2
2182,super★girls,2
1088,マリリンマンソン,2
2575,アプリコットレグルス,2
5618,lesiana,2
1108,反則,2
1111,not all,2
4094,えんがわ,2
2579,らぶけん(6期研究生),2
78,めせもあ。,2
1115,たぬき,2
2846,7神宿,2
2845,5天晴れ!原宿,2
6849,8:欅坂46,2
3559,ぴこにゃん,2
1112,のたる,2
1113,はるか,2
1114,なるみ,2
3567,つばき,2
1055,りんごちゃんていいます!,2
1054,利根さやな,2
82,2o love to sweet bullet(トゥラブ),2
2505,クルミクロニクル,2
3569,ピンククレス,2
1051,さくらんぼう注意報!,2
5087,マスカレイド,2
1101,どらどら,2
5122,neggico,2
4465,on and go,2
2510,二代目happy少女,2
5128,3 アイドルネッサンス,2
5863,ナオトインティライミ,2
967,体力もたない,2
920,真空スペクトル,2
924,b-fam,2
5080,billie idle®︎,2
5577,426時のマスカレイド,2
2161,ル,2
3632,ドルフィー,2
3615,akb48チーム8,2
4443,くぴぽ,2
960,mayuri,2
959,はづきちーぬぬるてぃーぬ,2
5321,4 こぶしファクトリー,2
947,lady baby,2
3519,たすく,2
2236,吉田凛音,2
2870,それでも時代は回ってます。,2
186,カントリー,2
2509,ゆきこん,2
941,異国のパリピタンテ,2
3992,メンテナンス,2
177,ぴむ,2
5131,6 まねきケチャ,2
5084,honey candy,2
2817,鈴木愛理,2
4550,インフローレ,2
2522,琉ドル,2
1170,dorothylittlehappy,2
4063,モーニング娘。(プラチナ期),2
3602,juicejuice,2
3512,悪女時代,2
917,大正アリストクラシー,2
2822,りんご娘,2
914,zeno,2
1151,ネクロ魔,2
201,6akb48 team8,2
4073,バニキス,2
918,プラスワンゲストに,2
3523,まりえ,2
4548,大クリ,2
2515,サマロケ,2
5565,ねごと!toydoll,2
1145,deadlift lolita,2
4964,モー娘。(ゴマキ時),1
5310,2,1
5260,sayla,1
5258,ダンスバトルしたり、ダンス選抜でコラボする。,1
4963,このタグみるの楽しい😊,1
4912,これは夢のタイテ!!!!,1
5257,prizmmy,1
5242,優香(nitro),1
5241,永井流奈,1
5259,ゆるかく,1
5240,鈴木紗理奈,1
5309,1キラキラゲリラ,1
4921,熊澤風花,1
5239,榎本加奈子,1
5312,5,1
4913,soul mate,1
4974,手羽セン(チームt),1
5247,櫻井珠希,1
5248,夢眠ねむ(トーク),1
5252,新宿renyでフロア外周でご当地の物販を...,1
4969,2015年のbi●h,1
4916,物販で破産確定(笑),1
4970,くまり,1
4918,現在注目しているグループを五十音順で並べるとこんな感じ♪,1
5256,を、blazeくらいのキャパで🙏🙏,1
4971,体力勝負!ならこれかなぁ(個人的に),1
5249,tokio(キッチンカー),1
4917,というか、8つじゃ無理❗,1
4973,ラブチョピット... https://t.co/wkawwbitn4,1
5251,手賀沼サンセット,1
4972,p.s. i love you,1
4915,p.s i love u,1
4919,djダイノジ,1
4920,今行ってる(行きたい)現場,1
5314,7,1
4968,旧b●s,1
4967,タイテこの順で,1
4966,おいらのアイドル史みたいで恥ずいw,1
5253,てか運営と役所の観光課の連携が(ry,1
5246,スーパー転校生x,1
5244,順番もこれで、どうや!,1
5315,強いて言うならまねきケチャも欲しいところ。,1
5243,フィソロフィーのダンス,1
4965,akb48  (前田敦子時),1
5313,6,1
5250,大宮 idoll,1
5311,4,1
5255,ってどこの企画?,1
5285,このタグみんなグループアイドルあげてるけどちょうど八人だし僕ならこうする,1
5267,7 knu◯◯,1
5261,ベイビーレイズjapn,1
4941,レジェンドver.←,1
5291,にじます,1
5292,顔ラン高め、王道アイドル私たち半地上かよ!,1
5293,ただ好きなやつ,1
4939,s-m@sh,1
5294,絶対楽しいから。,1
4930,安島奈々,1
4940,short story,1
5295,なかなか荒れそう😅,1
5296,mission book girl,1
4931,アンコールでちゅりちゃんとi☆risのコラボ,1
5274,チームsurprise,1
5297,カルビ,1
5298,レバー,1
5299,ハラミ,1
5300,タン,1
4942,我ながらdd感満載でワロタ♡,1
5301,ミノ,1
4929,完全に終盤で燃え尽きさせる系,1
5290,あきしぶ,1
5276,kamoがネギをしょってくる!!!,1
4962,stereo tokyo(復活),1
5281,大谷映美里,1
5284,宮谷優恵,1
5283,計良日向子,1
4937,どっ〇じぇーぴぃ(旧ピンク),1
5286,入れたいけどハロプロはやっぱ別枠な気がする,1
5282,田口未彩,1
5287,hey! say! jump←,1
4936,復活!ミニスカポリス(千佳いた時代),1
4935,トッピング☆ガールズ2.0,1
5280,伊関亜美,1
4938,初代ぱー研,1
5279,石川夏海,1
4934,楽しそう☺️,1
5288,関ジャニ∞←,1
5278,brj,1
5277,煌星のミルフィーユめい(ソロ),1
4932,自分は単なるddです,1
4975,手羽セン(チームs),1
5289,夢の共演を目指したい←,1
4943,いっぱいいるので二日目!(いいの?,1
4944,司会 notall,1
5302,ハツ,1
5264,4 でんぱ組.inc,1
5268,8 cy8er,1
4923,白岡今日花,1
4953,rieco,1
4922,神崎風花,1
4954,有村瞳&なかむらみら,1
5266,6 alloy,1
4955,黒沢綾美,1
5265,5 終演後物販,1
5263,2 bis,1
5303,シマチョウ,1
4956,ギリギリ現存...チェキ代怖い←,1
4957,他にハナコトやユイドクも,1
5308,楽しさから激しさへ,1
4958,※昼部,1
5262,1 uijin,1
4959,※夜部,1
4960,このタグ見てたらホントローカルアイドル消えたなあって感じを受ける #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
4961,警察 https://t.co/bscpc9wv58,1
5307,偶想drop(live上映),1
4924,風間玲マライカ,1
4952,ace+joker,1
4925,里仲菜月,1
5272,tifなのかカウコンなのかわからない件,1
5304,ブリスケットスカート,1
4928,なつy(ω)yかに,1
4945,二日目は反則ですねw,1
5271,hkt48   (の若手メインで),1
5270,〜若手新生編〜,1
5269,あかん、完璧な布陣だ,1
4946,メジャーどころ,1
4947,berryz工房(復活!),1
4948,°c-ute(復活!),1
5305,これしかないみたいなところある,1
4949,sexy zone,1
5306,やり直し後。バランス考えて同順。,1
4950,m!lk,1
4927,今日の給食はね、,1
4926,山崎秋のパン祭り,1
4951,22%,1
5076,いつもの界隈じゃんっていうねw,1
4998,※以上、会場外庭園,1
5238,武田玲奈,1
5125,o.a. おみやげ,1
5134,おみやげはアイドルでないので、oa枠で,1
5133,8 ベビレ,1
5035,真奈,1
5130,5 2o love,1
5129,4 task have fan,1
5036,案外難しい,1
5037,絶対叶わない編,1
5127,2 天晴れ原宿,1
5126,1 おしくらまんじゅ,1
5038,コケシちゃん,1
5039,せのしすたぁ(みかまおゆーたん),1
5040,mika♥️misa,1
5041,pop(アオマアヤ5人体制),1
5033,新生ひめキュン,1
5042,キャンzoo,1
5124,o.a. くるーず,1
5123,曲も楽しいアイドルちゃんたちを。ロック色薄めで。,1
5043,ひみちゃん,1
5044,夏子ちゃん,1
5045,ゆうゆ,1
5121,これやろうとしたけどアイドルなのかアイドルじゃないのか微妙なグループいくつかあってやめた。,1
5046,ゆぅなん,1
5047,りなちゃん,1
5120,プラソニやん,1
5119,シブサン,1
5118,maria (simi lab),1
5034,会場:新宿reny,1
5135,余りにもバラバラなジャンル( o ́ェ`o),1
5237,自分の中で歌とダンスがすごいなって思ったグループ。,1
5145,ラブチョピット〜たかめ〜,1
5153,さすがにフルメンバーは反則かな。,1
5024,前半カワイイ系、後半はダンスで魅せる✨,1
5152,なんでもありでw,1
5151,babymetal(神バンド含む),1
5150,じゅじゅ(今までのフルメンバー),1
5025,summer rocet,1
5026,暫定やけど入りきらんやん...,1
5149,ロリシン(リブート含むフルメンバー),1
5027,その裏も公開,1
5148,フィロノス,1
5147,今井寿,1
5146,d... https://t.co/hmwyqhffuy,1
5144,一先ず並べてみたけど、統一感無くないかい(∀),1
5032,楽曲パフォーマンス重視フェス,1
5143,初期パスコ,1
5028,タイテはどうしましょう,1
5142,初期じゅじゅ,1
5141,あえて坂もnmbも外した。,1
5140,だな。,1
5139,wack勢は鉄板だな。,1
5138,gangpareade,1
5137,ヲタ間の応援文化の親和性含めてきっと楽しい!,1
5136,虹色幻想曲〜プリズムファンタジア,1
5029,司会:松井玲奈,1
5030,どっかにnatasha入れたかった,1
5031,愛乙女dool,1
5048,あと1つ、、、,1
5117,注目は廣川姉妹の共演...( ̄∇ ̄)←,1
5049,ナナブンノニジュウニ,1
5068,3まねきケチャ,1
5094,喉死ぬ,1
5093,冗談は(ぇw)さておきw,1
5092,batsu,1
5061,とりあえず思い付いたネタをみたい芸人かいたけどいすぎて書ききれない,1
5063,ガチで見たい,1
5064,大坂☆春夏秋冬,1
